country,Code,date,tests,cases
Liberia,LBR,16-Apr-20,,59
Liberia,LBR,17-Apr-20,,73
Liberia,LBR,18-Apr-20,,76
Liberia,LBR,19-Apr-20,,81
Liberia,LBR,20-Apr-20,,91
Liberia,LBR,21-Apr-20,,99
Liberia,LBR,22-Apr-20,,101
Liberia,LBR,23-Apr-20,,101
Liberia,LBR,24-Apr-20,,101
Liberia,LBR,25-Apr-20,,117
Liberia,LBR,26-Apr-20,,120
Liberia,LBR,27-Apr-20,,124
Liberia,LBR,28-Apr-20,,133
Liberia,LBR,29-Apr-20,,141
Liberia,LBR,30-Apr-20,,141
Liberia,LBR,1-May-20,,141
Liberia,LBR,2-May-20,,152
Liberia,LBR,3-May-20,,154
Liberia,LBR,4-May-20,,158
Liberia,LBR,5-May-20,,166
Liberia,LBR,6-May-20,,170
Liberia,LBR,7-May-20,,178
Libya,LBY,25-Mar-20,,1
Libya,LBY,26-Mar-20,,1
Libya,LBY,27-Mar-20,,1
Libya,LBY,28-Mar-20,,1
Libya,LBY,29-Mar-20,,1
Libya,LBY,30-Mar-20,,8
Libya,LBY,31-Mar-20,,8
Libya,LBY,1-Apr-20,,10
Libya,LBY,2-Apr-20,,10
Libya,LBY,3-Apr-20,,11
Libya,LBY,4-Apr-20,,11
Libya,LBY,5-Apr-20,,18
Libya,LBY,6-Apr-20,,18
Libya,LBY,7-Apr-20,,18
Libya,LBY,8-Apr-20,,19
Libya,LBY,9-Apr-20,,21
Libya,LBY,10-Apr-20,,24
Libya,LBY,11-Apr-20,,24
Libya,LBY,12-Apr-20,,25
Libya,LBY,13-Apr-20,,25
Libya,LBY,14-Apr-20,,26
Libya,LBY,15-Apr-20,,35
Libya,LBY,16-Apr-20,,48
Libya,LBY,17-Apr-20,,49
Libya,LBY,18-Apr-20,,49
Libya,LBY,19-Apr-20,,49
Libya,LBY,20-Apr-20,,49
Libya,LBY,21-Apr-20,,51
Libya,LBY,22-Apr-20,,51
Libya,LBY,23-Apr-20,,59
Libya,LBY,24-Apr-20,,60
Libya,LBY,25-Apr-20,,61
Libya,LBY,26-Apr-20,,61
Libya,LBY,27-Apr-20,,61
Libya,LBY,28-Apr-20,,61
Libya,LBY,29-Apr-20,,61
Libya,LBY,30-Apr-20,,61
Libya,LBY,1-May-20,,61
Libya,LBY,2-May-20,,63
Libya,LBY,3-May-20,,63
Libya,LBY,4-May-20,,63
Libya,LBY,5-May-20,,63
Libya,LBY,6-May-20,,63
Libya,LBY,7-May-20,,64
Liechtenstein,LIE,5-Mar-20,,1
Liechtenstein,LIE,12-Mar-20,,3
Liechtenstein,LIE,13-Mar-20,,4
Liechtenstein,LIE,14-Mar-20,,4
Liechtenstein,LIE,15-Mar-20,,4
Liechtenstein,LIE,16-Mar-20,,7
Liechtenstein,LIE,17-Mar-20,,7
Liechtenstein,LIE,18-Mar-20,,7
Liechtenstein,LIE,19-Mar-20,,25
Liechtenstein,LIE,20-Mar-20,,25
Liechtenstein,LIE,21-Mar-20,,34
Liechtenstein,LIE,22-Mar-20,,36
Liechtenstein,LIE,23-Mar-20,,46
Liechtenstein,LIE,24-Mar-20,,46
Liechtenstein,LIE,25-Mar-20,,47
Liechtenstein,LIE,26-Mar-20,,51
Liechtenstein,LIE,27-Mar-20,,56
Liechtenstein,LIE,28-Mar-20,,60
Liechtenstein,LIE,29-Mar-20,,61
Liechtenstein,LIE,30-Mar-20,,62
Liechtenstein,LIE,31-Mar-20,,64
Liechtenstein,LIE,1-Apr-20,,68
Liechtenstein,LIE,2-Apr-20,,72
Liechtenstein,LIE,3-Apr-20,,75
Liechtenstein,LIE,4-Apr-20,,75
Liechtenstein,LIE,5-Apr-20,,77
Liechtenstein,LIE,6-Apr-20,,78
Liechtenstein,LIE,7-Apr-20,,78
Liechtenstein,LIE,8-Apr-20,,78
Liechtenstein,LIE,9-Apr-20,,79
Liechtenstein,LIE,10-Apr-20,,79
Liechtenstein,LIE,11-Apr-20,,80
Liechtenstein,LIE,12-Apr-20,,80
Liechtenstein,LIE,13-Apr-20,,80
Liechtenstein,LIE,14-Apr-20,,81
Liechtenstein,LIE,15-Apr-20,,81
Liechtenstein,LIE,16-Apr-20,,81
Liechtenstein,LIE,17-Apr-20,,81
Liechtenstein,LIE,18-Apr-20,,81
Liechtenstein,LIE,19-Apr-20,,82
Liechtenstein,LIE,20-Apr-20,,82
Liechtenstein,LIE,21-Apr-20,,82
Liechtenstein,LIE,22-Apr-20,,82
Liechtenstein,LIE,23-Apr-20,,82
Liechtenstein,LIE,24-Apr-20,,82
Liechtenstein,LIE,25-Apr-20,,82
Liechtenstein,LIE,26-Apr-20,,83
Liechtenstein,LIE,27-Apr-20,,83
Liechtenstein,LIE,28-Apr-20,,83
Liechtenstein,LIE,29-Apr-20,,83
Liechtenstein,LIE,30-Apr-20,,83
Liechtenstein,LIE,1-May-20,,83
Liechtenstein,LIE,2-May-20,,83
Liechtenstein,LIE,3-May-20,,83
Liechtenstein,LIE,4-May-20,,83
Liechtenstein,LIE,5-May-20,,83
Liechtenstein,LIE,6-May-20,,83
Liechtenstein,LIE,7-May-20,,83
Lithuania,LTU,28-Feb-20,76,1
Lithuania,LTU,29-Feb-20,,1
Lithuania,LTU,1-Mar-20,,1
Lithuania,LTU,2-Mar-20,,1
Lithuania,LTU,4-Mar-20,226,
Lithuania,LTU,11-Mar-20,,3
Lithuania,LTU,12-Mar-20,,3
Lithuania,LTU,13-Mar-20,366,
Lithuania,LTU,14-Mar-20,,6
Lithuania,LTU,15-Mar-20,,9
Lithuania,LTU,16-Mar-20,624,14
Lithuania,LTU,17-Mar-20,742,17
Lithuania,LTU,18-Mar-20,935,25
Lithuania,LTU,19-Mar-20,,33
Lithuania,LTU,20-Mar-20,,48
Lithuania,LTU,21-Mar-20,,69
Lithuania,LTU,22-Mar-20,2086,105
Lithuania,LTU,23-Mar-20,,143
Lithuania,LTU,24-Mar-20,,179
Lithuania,LTU,25-Mar-20,3471,209
Lithuania,LTU,26-Mar-20,,274
Lithuania,LTU,27-Mar-20,5495,299
Lithuania,LTU,28-Mar-20,6900,358
Lithuania,LTU,29-Mar-20,8424,394
Lithuania,LTU,30-Mar-20,9891,484
Lithuania,LTU,31-Mar-20,,484
Lithuania,LTU,1-Apr-20,12574,533
Lithuania,LTU,2-Apr-20,15623,581
Lithuania,LTU,3-Apr-20,18432,649
Lithuania,LTU,4-Apr-20,21376,771
Lithuania,LTU,5-Apr-20,23645,771
Lithuania,LTU,6-Apr-20,25599,811
Lithuania,LTU,7-Apr-20,27807,843
Lithuania,LTU,8-Apr-20,,880
Lithuania,LTU,9-Apr-20,32809,912
Lithuania,LTU,10-Apr-20,36051,955
Lithuania,LTU,11-Apr-20,38472,999
Lithuania,LTU,12-Apr-20,,1053
Lithuania,LTU,13-Apr-20,41503,1062
Lithuania,LTU,14-Apr-20,42690,1070
Lithuania,LTU,15-Apr-20,44677,1070
Lithuania,LTU,16-Apr-20,48537,1091
Lithuania,LTU,17-Apr-20,53101,1149
Lithuania,LTU,18-Apr-20,58816,1239
Lithuania,LTU,19-Apr-20,64035,1298
Lithuania,LTU,20-Apr-20,66352,1326
Lithuania,LTU,21-Apr-20,70753,1350
Lithuania,LTU,22-Apr-20,76793,1370
Lithuania,LTU,23-Apr-20,83591,1398
Lithuania,LTU,24-Apr-20,90992,1410
Lithuania,LTU,25-Apr-20,98948,1410
Lithuania,LTU,26-Apr-20,104488,1426
Lithuania,LTU,27-Apr-20,106775,1438
Lithuania,LTU,28-Apr-20,111809,1449
Lithuania,LTU,29-Apr-20,118201,1344
Lithuania,LTU,30-Apr-20,125555,1375
Lithuania,LTU,1-May-20,132768,1385
Lithuania,LTU,2-May-20,138270,1399
Lithuania,LTU,3-May-20,141678,1406
Lithuania,LTU,4-May-20,144029,1410
Lithuania,LTU,5-May-20,149106,1419
Lithuania,LTU,6-May-20,156493,1423
Lithuania,LTU,7-May-20,,1428
Low income,,25-Jan-20,,1
Low income,,26-Jan-20,,1
Low income,,27-Jan-20,,1
Low income,,28-Jan-20,,1
Low income,,29-Jan-20,,1
Low income,,30-Jan-20,,1
Low income,,31-Jan-20,,1
Low income,,1-Feb-20,,1
Low income,,2-Feb-20,,1
Low income,,3-Feb-20,,1
Low income,,4-Feb-20,,1
Low income,,5-Feb-20,,1
Low income,,6-Feb-20,,1
Low income,,7-Feb-20,,1
Low income,,8-Feb-20,,1
Low income,,9-Feb-20,,1
Low income,,10-Feb-20,,1
Low income,,11-Feb-20,,1
Low income,,12-Feb-20,,1
Low income,,13-Feb-20,,1
Low income,,14-Feb-20,,1
Low income,,15-Feb-20,,1
Low income,,16-Feb-20,,1
Low income,,17-Feb-20,,1
Low income,,18-Feb-20,,1
Low income,,19-Feb-20,,1
Low income,,20-Feb-20,,1
Low income,,21-Feb-20,,1
Low income,,22-Feb-20,,1
Low income,,23-Feb-20,,1
Low income,,24-Feb-20,,1
Low income,,25-Feb-20,,2
Low income,,26-Feb-20,,2
Low income,,27-Feb-20,,2
Low income,,28-Feb-20,,2
Low income,,29-Feb-20,,2
Low income,,1-Mar-20,,2
Low income,,2-Mar-20,,2
Low income,,3-Mar-20,,2
Low income,,4-Mar-20,,2
Low income,,5-Mar-20,,2
Low income,,6-Mar-20,,2
Low income,,7-Mar-20,,3
Low income,,8-Mar-20,,6
Low income,,9-Mar-20,,6
Low income,,10-Mar-20,,6
Low income,,11-Mar-20,,12
Low income,,12-Mar-20,,12
Low income,,13-Mar-20,,12
Low income,,14-Mar-20,,15
Low income,,15-Mar-20,,20
Low income,,16-Mar-20,,34
Low income,,17-Mar-20,,62
Low income,,18-Mar-20,,67
Low income,,19-Mar-20,,91
Low income,,20-Mar-20,,103
Low income,,21-Mar-20,,133
Low income,,22-Mar-20,,181
Low income,,23-Mar-20,,207
Low income,,24-Mar-20,,275
Low income,,25-Mar-20,,338
Low income,,26-Mar-20,,408
Low income,,27-Mar-20,,485
Low income,,28-Mar-20,,516
Low income,,29-Mar-20,,606
Low income,,30-Mar-20,,688
Low income,,31-Mar-20,,819
Low income,,1-Apr-20,,902
Low income,,2-Apr-20,,1087
Low income,,3-Apr-20,,1214
Low income,,4-Apr-20,,1286
Low income,,5-Apr-20,,1484
Low income,,6-Apr-20,,1669
Low income,,7-Apr-20,,1860
Low income,,8-Apr-20,,2007
Low income,,9-Apr-20,,2238
Low income,,10-Apr-20,,2481
Low income,,11-Apr-20,,2666
Low income,,12-Apr-20,,2897
Low income,,13-Apr-20,,3040
Low income,,14-Apr-20,,3267
Low income,,15-Apr-20,,3504
Low income,,16-Apr-20,,3741
Low income,,17-Apr-20,,3896
Low income,,18-Apr-20,,4212
Low income,,19-Apr-20,,4383
Low income,,20-Apr-20,,4695
Low income,,21-Apr-20,,4945
Low income,,22-Apr-20,,5283
Low income,,23-Apr-20,,5582
Low income,,24-Apr-20,,5937
Low income,,25-Apr-20,,6257
Low income,,26-Apr-20,,6581
Low income,,27-Apr-20,,6899
Low income,,28-Apr-20,,7317
Low income,,29-Apr-20,,7675
Low income,,30-Apr-20,,8269
Low income,,1-May-20,,8971
Low income,,2-May-20,,9384
Low income,,3-May-20,,9858
Low income,,4-May-20,,10323
Low income,,5-May-20,,11078
Low income,,6-May-20,,11902
Low income,,7-May-20,,12581
Lower middle income,,24-Jan-20,,2
Lower middle income,,25-Jan-20,,2
Lower middle income,,26-Jan-20,,2
Lower middle income,,27-Jan-20,,2
Lower middle income,,28-Jan-20,,3
Lower middle income,,29-Jan-20,,3
Lower middle income,,30-Jan-20,,5
Lower middle income,,31-Jan-20,,8
Lower middle income,,1-Feb-20,,8
Lower middle income,,2-Feb-20,,12
Lower middle income,,3-Feb-20,,13
Lower middle income,,4-Feb-20,,15
Lower middle income,,5-Feb-20,,16
Lower middle income,,6-Feb-20,,17
Lower middle income,,7-Feb-20,,19
Lower middle income,,8-Feb-20,,20
Lower middle income,,9-Feb-20,,21
Lower middle income,,10-Feb-20,,21
Lower middle income,,11-Feb-20,,22
Lower middle income,,12-Feb-20,,22
Lower middle income,,13-Feb-20,,23
Lower middle income,,14-Feb-20,,23
Lower middle income,,15-Feb-20,,24
Lower middle income,,16-Feb-20,,24
Lower middle income,,17-Feb-20,,24
Lower middle income,,18-Feb-20,,24
Lower middle income,,19-Feb-20,,24
Lower middle income,,20-Feb-20,,24
Lower middle income,,21-Feb-20,,24
Lower middle income,,22-Feb-20,,24
Lower middle income,,23-Feb-20,,24
Lower middle income,,24-Feb-20,,24
Lower middle income,,25-Feb-20,,24
Lower middle income,,26-Feb-20,,24
Lower middle income,,27-Feb-20,,26
Lower middle income,,28-Feb-20,,27
Lower middle income,,29-Feb-20,,27
Lower middle income,,1-Mar-20,,29
Lower middle income,,2-Mar-20,,32
Lower middle income,,3-Mar-20,,37
Lower middle income,,4-Mar-20,,40
Lower middle income,,5-Mar-20,,64
Lower middle income,,6-Mar-20,,76
Lower middle income,,7-Mar-20,,106
Lower middle income,,8-Mar-20,,119
Lower middle income,,9-Mar-20,,172
Lower middle income,,10-Mar-20,,229
Lower middle income,,11-Mar-20,,270
Lower middle income,,12-Mar-20,,343
Lower middle income,,13-Mar-20,,392
Lower middle income,,14-Mar-20,,503
Lower middle income,,15-Mar-20,,628
Lower middle income,,16-Mar-20,,741
Lower middle income,,17-Mar-20,,1013
Lower middle income,,18-Mar-20,,1206
Lower middle income,,19-Mar-20,,1470
Lower middle income,,20-Mar-20,,1852
Lower middle income,,21-Mar-20,,2185
Lower middle income,,22-Mar-20,,2860
Lower middle income,,23-Mar-20,,3375
Lower middle income,,24-Mar-20,,3873
Lower middle income,,25-Mar-20,,4547
Lower middle income,,26-Mar-20,,5256
Lower middle income,,27-Mar-20,,6012
Lower middle income,,28-Mar-20,,6798
Lower middle income,,29-Mar-20,,7912
Lower middle income,,30-Mar-20,,9102
Lower middle income,,31-Mar-20,,10581
Lower middle income,,1-Apr-20,,11718
Lower middle income,,2-Apr-20,,13650
Lower middle income,,3-Apr-20,,14902
Lower middle income,,4-Apr-20,,16781
Lower middle income,,5-Apr-20,,18537
Lower middle income,,6-Apr-20,,21364
Lower middle income,,7-Apr-20,,23607
Lower middle income,,8-Apr-20,,25860
Lower middle income,,9-Apr-20,,28069
Lower middle income,,10-Apr-20,,30544
Lower middle income,,11-Apr-20,,33003
Lower middle income,,12-Apr-20,,36009
Lower middle income,,13-Apr-20,,38952
Lower middle income,,14-Apr-20,,42329
Lower middle income,,15-Apr-20,,45779
Lower middle income,,16-Apr-20,,49680
Lower middle income,,17-Apr-20,,53444
Lower middle income,,18-Apr-20,,57652
Lower middle income,,19-Apr-20,,61618
Lower middle income,,20-Apr-20,,65745
Lower middle income,,21-Apr-20,,69962
Lower middle income,,22-Apr-20,,74251
Lower middle income,,23-Apr-20,,77887
Lower middle income,,24-Apr-20,,83661
Lower middle income,,25-Apr-20,,89035
Lower middle income,,26-Apr-20,,94233
Lower middle income,,27-Apr-20,,98826
Lower middle income,,28-Apr-20,,103002
Lower middle income,,29-Apr-20,,108686
Lower middle income,,30-Apr-20,,113965
Lower middle income,,1-May-20,,119702
Lower middle income,,2-May-20,,127643
Lower middle income,,3-May-20,,133903
Lower middle income,,4-May-20,,140624
Lower middle income,,5-May-20,,149687
Lower middle income,,6-May-20,,156887
Lower middle income,,7-May-20,,166118
Luxembourg,LUX,1-Mar-20,,1
Luxembourg,LUX,2-Mar-20,,1
Luxembourg,LUX,7-Mar-20,,3
Luxembourg,LUX,9-Mar-20,,5
Luxembourg,LUX,11-Mar-20,,7
Luxembourg,LUX,12-Mar-20,,7
Luxembourg,LUX,13-Mar-20,,26
Luxembourg,LUX,14-Mar-20,,38
Luxembourg,LUX,16-Mar-20,,77
Luxembourg,LUX,17-Mar-20,,81
Luxembourg,LUX,18-Mar-20,,140
Luxembourg,LUX,19-Mar-20,,210
Luxembourg,LUX,20-Mar-20,,345
Luxembourg,LUX,21-Mar-20,,484
Luxembourg,LUX,22-Mar-20,,670
Luxembourg,LUX,23-Mar-20,,798
Luxembourg,LUX,24-Mar-20,,875
Luxembourg,LUX,25-Mar-20,,1099
Luxembourg,LUX,26-Mar-20,,1333
Luxembourg,LUX,27-Mar-20,,1453
Luxembourg,LUX,28-Mar-20,,1605
Luxembourg,LUX,29-Mar-20,,1831
Luxembourg,LUX,30-Mar-20,,1950
Luxembourg,LUX,31-Mar-20,,1988
Luxembourg,LUX,1-Apr-20,18690,2178
Luxembourg,LUX,2-Apr-20,,2319
Luxembourg,LUX,3-Apr-20,21463,2487
Luxembourg,LUX,4-Apr-20,22793,2612
Luxembourg,LUX,5-Apr-20,,2729
Luxembourg,LUX,6-Apr-20,24291,2804
Luxembourg,LUX,7-Apr-20,,2843
Luxembourg,LUX,8-Apr-20,,2970
Luxembourg,LUX,9-Apr-20,27521,3034
Luxembourg,LUX,10-Apr-20,28273,3115
Luxembourg,LUX,11-Apr-20,28965,3223
Luxembourg,LUX,12-Apr-20,29315,3270
Luxembourg,LUX,13-Apr-20,,3281
Luxembourg,LUX,14-Apr-20,29523,3292
Luxembourg,LUX,15-Apr-20,30723,3307
Luxembourg,LUX,16-Apr-20,31660,3373
Luxembourg,LUX,17-Apr-20,32394,3444
Luxembourg,LUX,18-Apr-20,33252,3480
Luxembourg,LUX,19-Apr-20,33666,3537
Luxembourg,LUX,20-Apr-20,33798,3550
Luxembourg,LUX,21-Apr-20,34962,3558
Luxembourg,LUX,22-Apr-20,36087,3618
Luxembourg,LUX,23-Apr-20,36891,3654
Luxembourg,LUX,24-Apr-20,37782,3665
Luxembourg,LUX,25-Apr-20,38514,3695
Luxembourg,LUX,26-Apr-20,39003,3711
Luxembourg,LUX,27-Apr-20,39102,3723
Luxembourg,LUX,28-Apr-20,39741,3729
Luxembourg,LUX,29-Apr-20,41758,3741
Luxembourg,LUX,30-Apr-20,42643,3769
Luxembourg,LUX,1-May-20,44895,3784
Luxembourg,LUX,2-May-20,47460,3802
Luxembourg,LUX,3-May-20,48118,3812
Luxembourg,LUX,4-May-20,48339,3824
Luxembourg,LUX,5-May-20,49299,3828
Luxembourg,LUX,6-May-20,50533,3840
Luxembourg,LUX,7-May-20,,3851
Macedonia,MKD,27-Feb-20,,1
Macedonia,MKD,28-Feb-20,,1
Macedonia,MKD,29-Feb-20,,1
Macedonia,MKD,1-Mar-20,,1
Macedonia,MKD,2-Mar-20,,1
Macedonia,MKD,7-Mar-20,,3
Macedonia,MKD,11-Mar-20,,7
Macedonia,MKD,13-Mar-20,,9
Macedonia,MKD,14-Mar-20,,13
Macedonia,MKD,16-Mar-20,,13
Macedonia,MKD,17-Mar-20,,19
Macedonia,MKD,18-Mar-20,,31
Macedonia,MKD,19-Mar-20,,42
Macedonia,MKD,20-Mar-20,,48
Macedonia,MKD,21-Mar-20,,70
Macedonia,MKD,22-Mar-20,,85
Macedonia,MKD,23-Mar-20,,114
Macedonia,MKD,24-Mar-20,,136
Macedonia,MKD,25-Mar-20,,148
Macedonia,MKD,26-Mar-20,,177
Macedonia,MKD,27-Mar-20,,201
Macedonia,MKD,28-Mar-20,,219
Macedonia,MKD,29-Mar-20,,241
Macedonia,MKD,30-Mar-20,,259
Macedonia,MKD,31-Mar-20,,285
Macedonia,MKD,1-Apr-20,,329
Macedonia,MKD,2-Apr-20,,354
Macedonia,MKD,3-Apr-20,,354
Macedonia,MKD,4-Apr-20,,430
Macedonia,MKD,5-Apr-20,,483
Macedonia,MKD,6-Apr-20,,483
Macedonia,MKD,7-Apr-20,,570
Macedonia,MKD,8-Apr-20,,599
Macedonia,MKD,9-Apr-20,,617
Macedonia,MKD,10-Apr-20,,663
Macedonia,MKD,11-Apr-20,,711
Macedonia,MKD,12-Apr-20,,760
Macedonia,MKD,13-Apr-20,,828
Macedonia,MKD,14-Apr-20,,854
Macedonia,MKD,15-Apr-20,,908
Macedonia,MKD,16-Apr-20,,974
Macedonia,MKD,17-Apr-20,,1081
Macedonia,MKD,18-Apr-20,,1117
Macedonia,MKD,19-Apr-20,,1170
Macedonia,MKD,20-Apr-20,,1207
Macedonia,MKD,21-Apr-20,,1225
Macedonia,MKD,22-Apr-20,,1231
Macedonia,MKD,23-Apr-20,,1259
Macedonia,MKD,24-Apr-20,,1300
Macedonia,MKD,25-Apr-20,,1326
Macedonia,MKD,26-Apr-20,,1367
Macedonia,MKD,27-Apr-20,,1386
Macedonia,MKD,28-Apr-20,,1399
Macedonia,MKD,29-Apr-20,,1421
Macedonia,MKD,30-Apr-20,,1442
Macedonia,MKD,1-May-20,,1465
Macedonia,MKD,2-May-20,,1494
Macedonia,MKD,3-May-20,,1506
Macedonia,MKD,4-May-20,,1511
Macedonia,MKD,5-May-20,,1518
Macedonia,MKD,6-May-20,,1526
Macedonia,MKD,7-May-20,,1539
Madagascar,MDG,21-Mar-20,,3
Madagascar,MDG,22-Mar-20,,3
Madagascar,MDG,23-Mar-20,,3
Madagascar,MDG,24-Mar-20,,17
Madagascar,MDG,25-Mar-20,,19
Madagascar,MDG,26-Mar-20,,19
Madagascar,MDG,27-Mar-20,,23
Madagascar,MDG,28-Mar-20,,24
Madagascar,MDG,29-Mar-20,,28
Madagascar,MDG,30-Mar-20,,37
Madagascar,MDG,31-Mar-20,,44
Madagascar,MDG,1-Apr-20,,46
Madagascar,MDG,2-Apr-20,,54
Madagascar,MDG,3-Apr-20,,59
Madagascar,MDG,4-Apr-20,,65
Madagascar,MDG,5-Apr-20,,71
Madagascar,MDG,6-Apr-20,,72
Madagascar,MDG,7-Apr-20,,77
Madagascar,MDG,8-Apr-20,,85
Madagascar,MDG,9-Apr-20,,93
Madagascar,MDG,10-Apr-20,,93
Madagascar,MDG,11-Apr-20,,102
Madagascar,MDG,12-Apr-20,,102
Madagascar,MDG,13-Apr-20,,106
Madagascar,MDG,14-Apr-20,,106
Madagascar,MDG,15-Apr-20,,108
Madagascar,MDG,16-Apr-20,,110
Madagascar,MDG,17-Apr-20,,111
Madagascar,MDG,18-Apr-20,,117
Madagascar,MDG,19-Apr-20,,117
Madagascar,MDG,20-Apr-20,,121
Madagascar,MDG,21-Apr-20,,121
Madagascar,MDG,22-Apr-20,,121
Madagascar,MDG,23-Apr-20,,121
Madagascar,MDG,24-Apr-20,,121
Madagascar,MDG,25-Apr-20,,122
Madagascar,MDG,26-Apr-20,,124
Madagascar,MDG,27-Apr-20,,124
Madagascar,MDG,28-Apr-20,,128
Madagascar,MDG,29-Apr-20,,128
Madagascar,MDG,30-Apr-20,,128
Madagascar,MDG,1-May-20,,132
Madagascar,MDG,2-May-20,,135
Madagascar,MDG,3-May-20,,135
Madagascar,MDG,4-May-20,,149
Madagascar,MDG,5-May-20,,149
Madagascar,MDG,6-May-20,,158
Madagascar,MDG,7-May-20,,158
Malawi,MWI,3-Apr-20,,3
Malawi,MWI,4-Apr-20,,3
Malawi,MWI,5-Apr-20,,4
Malawi,MWI,6-Apr-20,,4
Malawi,MWI,7-Apr-20,,5
Malawi,MWI,8-Apr-20,,8
Malawi,MWI,9-Apr-20,,8
Malawi,MWI,10-Apr-20,,8
Malawi,MWI,11-Apr-20,,9
Malawi,MWI,12-Apr-20,,12
Malawi,MWI,13-Apr-20,,13
Malawi,MWI,14-Apr-20,,16
Malawi,MWI,15-Apr-20,,16
Malawi,MWI,16-Apr-20,,16
Malawi,MWI,17-Apr-20,,16
Malawi,MWI,18-Apr-20,,17
Malawi,MWI,19-Apr-20,,17
Malawi,MWI,20-Apr-20,,17
Malawi,MWI,21-Apr-20,,17
Malawi,MWI,22-Apr-20,,18
Malawi,MWI,23-Apr-20,,23
Malawi,MWI,24-Apr-20,,33
Malawi,MWI,25-Apr-20,,33
Malawi,MWI,26-Apr-20,,33
Malawi,MWI,27-Apr-20,,34
Malawi,MWI,28-Apr-20,,36
Malawi,MWI,29-Apr-20,,36
Malawi,MWI,30-Apr-20,,36
Malawi,MWI,1-May-20,,37
Malawi,MWI,2-May-20,,37
Malawi,MWI,3-May-20,,38
Malawi,MWI,4-May-20,,39
Malawi,MWI,5-May-20,,41
Malawi,MWI,6-May-20,,41
Malawi,MWI,7-May-20,,43
Malaysia,MYS,25-Jan-20,,3
Malaysia,MYS,26-Jan-20,,4
Malaysia,MYS,27-Jan-20,,4
Malaysia,MYS,28-Jan-20,,4
Malaysia,MYS,29-Jan-20,,7
Malaysia,MYS,30-Jan-20,,7
Malaysia,MYS,31-Jan-20,,8
Malaysia,MYS,1-Feb-20,,8
Malaysia,MYS,2-Feb-20,,8
Malaysia,MYS,3-Feb-20,,8
Malaysia,MYS,4-Feb-20,,8
Malaysia,MYS,5-Feb-20,,10
Malaysia,MYS,6-Feb-20,,12
Malaysia,MYS,7-Feb-20,,14
Malaysia,MYS,8-Feb-20,,15
Malaysia,MYS,9-Feb-20,,16
Malaysia,MYS,10-Feb-20,,18
Malaysia,MYS,11-Feb-20,,18
Malaysia,MYS,12-Feb-20,,18
Malaysia,MYS,13-Feb-20,,18
Malaysia,MYS,14-Feb-20,653,19
Malaysia,MYS,15-Feb-20,,21
Malaysia,MYS,16-Feb-20,656,22
Malaysia,MYS,17-Feb-20,757,22
Malaysia,MYS,18-Feb-20,797,22
Malaysia,MYS,19-Feb-20,,22
Malaysia,MYS,20-Feb-20,880,22
Malaysia,MYS,21-Feb-20,968,22
Malaysia,MYS,22-Feb-20,,22
Malaysia,MYS,23-Feb-20,1028,22
Malaysia,MYS,24-Feb-20,1054,22
Malaysia,MYS,25-Feb-20,1067,22
Malaysia,MYS,26-Feb-20,1091,22
Malaysia,MYS,27-Feb-20,1545,22
Malaysia,MYS,28-Feb-20,1548,23
Malaysia,MYS,29-Feb-20,,25
Malaysia,MYS,1-Mar-20,,25
Malaysia,MYS,2-Mar-20,1739,29
Malaysia,MYS,4-Mar-20,1983,36
Malaysia,MYS,5-Mar-20,,50
Malaysia,MYS,6-Mar-20,,50
Malaysia,MYS,7-Mar-20,,83
Malaysia,MYS,8-Mar-20,,93
Malaysia,MYS,9-Mar-20,2686,99
Malaysia,MYS,10-Mar-20,,117
Malaysia,MYS,11-Mar-20,3573,129
Malaysia,MYS,12-Mar-20,3691,149
Malaysia,MYS,13-Mar-20,,158
Malaysia,MYS,14-Mar-20,4899,197
Malaysia,MYS,15-Mar-20,,238
Malaysia,MYS,16-Mar-20,,428
Malaysia,MYS,17-Mar-20,6842,553
Malaysia,MYS,18-Mar-20,,673
Malaysia,MYS,19-Mar-20,8873,790
Malaysia,MYS,20-Mar-20,10143,900
Malaysia,MYS,21-Mar-20,,1030
Malaysia,MYS,22-Mar-20,11275,1183
Malaysia,MYS,23-Mar-20,13110,1306
Malaysia,MYS,24-Mar-20,13594,1518
Malaysia,MYS,25-Mar-20,15820,1624
Malaysia,MYS,26-Mar-20,16983,1796
Malaysia,MYS,27-Mar-20,24168,2031
Malaysia,MYS,28-Mar-20,29461,2161
Malaysia,MYS,29-Mar-20,,2320
Malaysia,MYS,30-Mar-20,31206,2470
Malaysia,MYS,31-Mar-20,32264,2626
Malaysia,MYS,1-Apr-20,35802,2766
Malaysia,MYS,2-Apr-20,37599,2908
Malaysia,MYS,3-Apr-20,39458,3116
Malaysia,MYS,4-Apr-20,40923,3333
Malaysia,MYS,5-Apr-20,43539,3483
Malaysia,MYS,6-Apr-20,47457,3662
Malaysia,MYS,7-Apr-20,52485,3793
Malaysia,MYS,8-Apr-20,58240,3963
Malaysia,MYS,9-Apr-20,63367,4119
Malaysia,MYS,10-Apr-20,67951,4228
Malaysia,MYS,11-Apr-20,71897,4346
Malaysia,MYS,12-Apr-20,77491,4530
Malaysia,MYS,13-Apr-20,81730,4683
Malaysia,MYS,14-Apr-20,84791,4817
Malaysia,MYS,15-Apr-20,87183,4987
Malaysia,MYS,16-Apr-20,,5072
Malaysia,MYS,17-Apr-20,96695,5182
